41	CGB-Paletten für BG und OBJ
42	CGB-Kachelnummern und -attribute
43	Kreisphysik
44	Farbige Drahtgitterdarstellung für CGB
45	Compiler-Intrinsics
46	DMG-07-Kommunikation mit externem Takt
47	Direkte PPU-Operationen
48	FDS-Diskettenoperationen
49	FDS-Overlaycode
50	Deklarationen zum Speichern auf FDS
51	FDS-Wavetable-Audio
52	Schnelle Ganzzahlarithmetik
53	Intrinsics für Festkommaarithmetik
54	Arrays für Spielakteure
55	Operationsmakros für Spiele
56	Wiederholung bei gehaltener Taste
57	Bilder aus mehreren Sprites
58	Tastaturabfrage
59	Eingabeschnittstelle für die Lichtpistole
60	Laden von FDS-Dateien
61	Nachschlagetabellen
62	MIDI-Ein- und -Ausgabe
63	Mapper-Banken und Interrupts
64	Mikrofoneingabe
65	Musikwiedergabe im VBlank-Interrupt
66	Musik, Soundeffekte und Audiosteuerung
67	NES-Controllereingaben
68	NES-Paletten
69	Nametable-Ressourcen und ihre Platzierung
70	Nametable-Attribute
71	Operationen auf der OAM-Arbeitskopie
72	OBJ-Reservierung, Positionierung, Metasprites und Animation
73	Objektpools mit festen Arrays
74	Deklarationen zur PPU-Anzeige
75	Q8.8-Festkommaarithmetik und Rechtecke
76	VRAM-Aktualisierungen und Übertragung per Warteschlange
77	RAM-Protokolle und Zusicherungen
78	ROB-Steuerung
79	Zufallszahlen, Text, Karten, Spielstände und RPG-/ADV-/SLG-Funktionen
80	Kollisionstests für Rechtecke und andere Formen
81	Rechteckige Operationen auf Kachelkarten
82	Ringpuffer für Positionsverläufe
83	Szenenregistrierung, -wechsel und -aktualisierung
84	Scrolltabellen für Bildstreifen und Bildschirmzeilen
85	Serielle Kommunikation und logische Pakete
86	Implementierung des wechselnden Spritevorrangs
87	Wechselnder Spritevorrang mit Prioritäten
88	Start, Bildzähler, Wartefunktionen und Interrupts
89	Sammelheader der Bibliothek
90	Durch NMI verarbeitete VRAM-Warteschlangen
91	VRC6-Audioerweiterung
92	VRC7-FM-Audio
93	Drahtgitterdarstellung für DMG
94	Weltkoordinaten und sichtbare Bereiche
95	Monochrome Drahtgitterdarstellung mit 128×120 Pixeln für DMG
96	Einen Verarbeitungsschritt ausführen
97	Daten anhängen
98	Gesammelte Aktualisierungen anwenden
99	Inhalt oder Zustand löschen
100	Daten kopieren
101	Zeichendaten erzeugen
102	Eine Funktion deaktivieren
103	Eine Funktion aktivieren
104	Einen Bereich füllen
105	Eine Anzahl ermitteln
106	Daten laden
107	Die durch die Argumente bestimmte Operation ausführen
108	Den Anfangszustand vorbereiten
109	Einen Wert lesen
110	Daten entnehmen und zurückgeben
111	Den Zustand zurücksetzen
112	Einen Wert oder Zustand abfragen
113	Daten speichern
114	Einen Wert oder eine Betriebsbedingung setzen
115	Den Zustand aktualisieren
116	Auf eine Bedingung warten
117	Einen Wert schreiben
118	Musik, Effekte und Überblendungen weiterschalten, üblicherweise einmal pro Bild.
119	Einen freien Spriteplatz reservieren. Prüfen Sie den Fehlerwert, bevor Sie das Ergebnis verwenden.
120	Vorgemerkte Aktualisierungen auf die PPU anwenden, üblicherweise im sicheren NMI-Zeitfenster.
121	Den Pausenzustand des Musik- und Effekttreibers ändern. Das Spiel muss seine eigene Logik gesondert anhalten.
122	Vorbereitete VRAM-Aktualisierungen zur Verarbeitung durch NMI freigeben.
123	Eine Ganzzahl in Q8.8 umwandeln. Die Ganzzahl 1 wird durch 256 dargestellt.
124	len Bytes von der Quelle zum Ziel kopieren. Der Aufrufer muss ausreichend Speicher und gültige Bankzuordnungen bereitstellen.
125	Die Darstellung vor direkten PPU-Aktualisierungen wie dem anfänglichen Laden abschalten.
126	Q8.8-Werte dividieren. Vermeiden Sie Division durch null und Werte außerhalb des darstellbaren Bereichs.
127	Den ganzzahligen Anteil eines Q8.8-Werts entnehmen. Die Rundung negativer Werte ergibt sich aus der Implementierung.
128	Einen Bereich mit einem wiederholten Bytewert füllen. len zählt Bytes.
129	Die Bank ermitteln, in der ein Symbol liegt. Das ist etwas anderes als die Übergabe einer beliebigen numerischen Adresse.
130	Ein freies Objekt initialisieren und seine ID zurückgeben; bei vollem Pool wird 0xFF zurückgegeben.
131	Vorherigen und aktuellen Eingabezustand, Zustandswechsel und Wiederholung initialisieren. Einmal beim Start aufrufen.
132	Soundhardware und Treiberzustand initialisieren. Binden Sie zuerst die APU-Registerdefinitionen ein.
133	Zwei Q8.8-Werte multiplizieren und ein Q8.8-Ergebnis zurückgeben. Halten Sie die Eingaben im unterstützten Bereich.
134	Auf dem GB ruft die Wartefunktion diesen Callback kooperativ auf. Die aktuelle FC-Implementierung speichert ihn lediglich und ruft ihn nicht automatisch auf.
135	RGB-Komponenten von jeweils 0 bis 31 in das 15-Bit-Format des Game Boy Color packen.
136	Den Controller lesen und neu gedrückte sowie losgelassene Tasten ermitteln, üblicherweise einmal pro Spielbild.
137	Das Objekt zu einer gültigen ID zurückgeben. Prüfen Sie auf NULL, falls die ID ungültig oder das Objekt inaktiv ist.
138	Eine BG-Palette und einen Farbeintrag auswählen und RGB-Komponenten von 0 bis 31 setzen.
139	Eine OBJ-Palette und einen Farbeintrag auswählen und RGB-Komponenten von 0 bis 31 setzen.
140	NES-Scrollkoordinaten setzen, auch zum Wiederherstellen des Scrollzustands nach PPU-Übertragungen.
141	Einen Soundeffekt mit der gewünschten Priorität starten und die aktuell sichtbare ROM-Bank merken.
142	Musik anhand einer Banknummer und Musikdaten im Datenstromformat des Treibers starten.
143	Den ersten Tastendruck und anschließende Wiederholungen im eingestellten Abstand prüfen.
144	Prüfen, ob die mit mask ausgewählten Tasten gerade gehalten werden.
145	Prüfen, ob die mit mask ausgewählten Tasten bei dieser Aktualisierung neu gedrückt wurden.
146	Prüfen, ob die mit mask ausgewählten Tasten bei dieser Aktualisierung losgelassen wurden.
147	Die unteren acht Bits enthalten die aktuell gedrückten Tasten, die oberen acht die neu gedrückten. Übergeben Sie den vorherigen Zustand zur Erkennung der Wechsel.
148	Auf den durch NMI gesteuerten Bildfortschritt warten. Aktivieren Sie NMI vor dem Aufruf.
149	Auf die nächste Bildschirmaktualisierung warten. Vermeiden Sie versehentliches doppeltes Warten innerhalb eines Spielbildes.
150	; dort sind die Testeingaben und -bedingungen angegeben.
151	Ein öffentlicher Header deklariert diese API, aber in den erfassten Quellen wurde kein Funktionskörper gefunden. Das belegt weder ihre Linkbarkeit noch ihre Ausführbarkeit. Ermitteln Sie vor der Verwendung die Implementierungsdatei.
152	Ein Objektpool
153	Anhang: Verzeichnis der Assemblerbefehle
154	Argumente von links nach rechts:
155	Ressource
156	Daten in Banken
157	Skript zur Stapelkompilierung
158	Bits und Speicher
159	Spielbrett
160	Mit gespeichertem RAM starten
161	Verzweigungen und Schleifen
162	Build-Protokoll
163	Protokolle zu Kompilierung, Ausführung und Anzeige
164	Aufrufbeispiel mit ergänzendem Codebedarf
165	Kamerakoordinaten
166	CGB-Palette
167	Anforderungen der Platine prüfen
168	Einhaltung der Vorgaben für die Ereignisausgabe prüfen
169	Ein Handbuch auswählen
170	Kreis
171	Argumentprüfungen des Codegenerators
172	Famicom-Diagnosen erfassen
173	Game-Boy-Diagnosen erfassen
174	Referenz der Befehlssyntax
175	Gespeicherte Ergebnisse vergleichen
176	Zwei Diagnoseergebnisse vergleichen
177	Compiler-Intrinsic
178	Referenz der Compiler-Intrinsics
179	Regressionstests des Compilers
180	Prüfungen der vollständigen zweisprachigen Ausgabe
181	Vollständiges Programm zu diesem Beispiel
182	Vollständige Beispielprogramme
183	Diese Header enthalten auch Makros ohne Funktionsform, Strukturen, Arraygrenzen, Aufzählungen und Aliase. Sie geben die erfassten Quellen einschließlich der ursprünglichen Kommentare unverändert wieder.
184	Inhalt
185	Mit einem gespeicherten Zustand fortfahren
186	Kopieren
187	Einen Reparaturplan erstellen
188	Aus gespeicherten Beobachtungen einen Bericht erstellen
189	Einen Plan für erneute Tests erstellen
190	ENTWICKLUNGSSYSTEM
191	Danmaku
192	Fehlersuche
193	Nur deklariert; Funktionskörper nicht gefunden
194	Quelle der Deklaration oder des Bezeichners: 
195	Einen Mapper beschreiben
196	Regelpläne nach Bereichen beschreiben
197	Syntax der Entwicklungsbefehle
198	Diagnoseablauf
199	Diagnose, Vergleich und erneute Tests
200	CPU-Befehle anzeigen
201	Quelltext herunterladen
202	Dieses Fragment herunterladen
203	Jeder Eintrag dokumentiert die Kompilierung, einen Emulatorlauf über 120 Bilder und dessen Bildschirmaufnahme. Pixelvergleiche sind gesonderte Nachweise. Ein Exitcode von null allein belegt keine korrekten Eingaben, keinen korrekten Ton und keinen korrekten Spielablauf. Build- und Laufzeitnachweise sind dokumentiert unter
204	Enthalten sind alle Programme, die gemeinsamen Header, die bereitgestellte ascii.c und die daraus konvertierten Ressourcen. Namen mit m_ am Anfang bezeichnen Hilfsfunktionen für diese Handbücher. Lesen Sie jeden Build-Befehl zusammen mit dem erwarteten Ergebnis und dem Prüfprotokoll. Führen Sie die Befehle im übergeordneten Ordner der nebeneinanderliegenden Repositories aus.
205	Browserprüfungen der englischen Ausgabe
206	CI-Fehlerbedingungen auswerten
207	Eine aufgezeichnete Eingabefolge ausführen
208	Erwartetes Ergebnis: 
209	JSON-Schemata exportieren
210	Ressourcen aus einer ROM exportieren
211	Rohe batteriegepufferte RAM-Daten aus einem gespeicherten Zustand exportieren
212	C-Programmierung für Famicom
213	Festkommaarithmetik
214	Flags
215	Format
216	Von der ersten Codezeile zur Ausführung, Beobachtung und erneuten Prüfung.
217	Funktionen, Arrays, Strukturen und Zeiger
218	C-Programmierung für Game Boy
219	HTML-Struktur und Links
220	Prüfungen der Browserdarstellung
221	Implementierung gefunden
222	Einzubindende Implementierung:
223	Ein Reproduktionspaket untersuchen
224	Eine Zustandsdatei untersuchen
225	Build-Informationen untersuchen
226	Die Diskettenstruktur untersuchen
227	Den ROM-Header untersuchen
228	Befehl
229	KITAQ SERIES — HANDBUCH DER KITAQ-SERIE
230	KITAQ SERIES • REFERENZAUSGABE
231	KITAQFC-BIBLIOTHEK
232	KITAQFC-BIBLIOTHEK — HANDBUCH DER KITAQ-SERIE
233	KITAQFC — HANDBUCH DER KITAQ-SERIE
234	KITAQGB-BIBLIOTHEK
235	KITAQGB-BIBLIOTHEK — HANDBUCH DER KITAQ-SERIE
236	KITAQGB — HANDBUCH DER KITAQ-SERIE
237	KOKURA — HANDBUCH DER KITAQ-SERIE
238	KUROSAKI — HANDBUCH DER KITAQ-SERIE
239	API-Referenz der Bibliothek
240	Verbindung
241	Diagnoseregeln auflisten
242	Beobachtete Regeln auflisten
243	Registrierte Mapper auflisten
244	Häufig ausgeführte Codebereiche ermitteln
245	Vom Parser erkannte lange Optionen
246	Makro
247	Pläne den Fähigkeiten der Werkzeuge zuordnen
248	Verbesserungen und Regressionen gegenüber einem Referenzstand messen
249	Bewegung und Physik
250	NES- und FDS-Ausführung und -Analyse
251	NES-Bibliotheken und -Geräte
252	Beispiel zur Argumentübergabe
253	Das Ereignisformat vereinheitlichen
254	Das Mapper-Verhalten beobachten
255	Ursprüngliche Deklarationshinweise im Wortlaut
256	Pixelwerte und Schriftvergleiche
257	Ein Sprite platzieren
258	Positionsverlauf
259	Bereiten Sie im aufrufenden Code die Objektinitialisierung, Puffergrößen, ROM-Banken und den Gerätezustand vor. Dieses Funktionsfragment wurde nicht für sich allein ausgeführt.
260	Diesen Band drucken
261	Statische und Laufzeitdiagnosen erstellen
262	Programmier- und Benutzerhandbücher
263	Controllereingaben lesen
264	Die aktuelle Implementierung lesen
265	Einen zeitlich geordneten Ereignisverlauf aufzeichnen
266	Eine Referenzwiedergabe aufzeichnen
267	Funktionen, Kontrollflussgraphen und Pseudocode rekonstruieren
268	Ergebnisse und Bildschirmaufnahmen
269	Rückgabetyp:
270	RLE
271	Pseudozufallszahlen
272	Eine feste Anzahl von Bildern ausführen
273	Ausführen, beobachten und aufzeichnen
274	Laufzeitprotokoll
275	SARAKURA — HANDBUCH DER KITAQ-SERIE
276	Beispielbuilds, Emulatorläufe und Vergleiche mit den erwarteten Ergebnissen werden getrennt dokumentiert.
277	Den Maschinenzustand speichern
278	Szenenverwaltung
279	Scrollen
280	Diesen Band durchsuchen
281	Einen Band auswählen
282	Zum Inhalt springen
283	Fingerabdrücke des Quellenstands
284	Ton
285	Quellenausgabe 2026-09-14 •
286	Quelltextauszüge und ursprüngliche Deklarationshinweise werden einschließlich der Kommentare in ihrer Originalsprache unverändert wiedergegeben. Die übersetzte Erklärung steht vor der jeweiligen Deklaration.
287	Quellenstand: 14. September 2026 · Englische Referenzausgabe: 14. September 2026
288	Quelle: 
289	Die Schreibweisen wurden aus Program.cs entnommen, einschließlich der Kompatibilitäts- und Untersuchungsoptionen. Ob eine Option einen Wert erwartet, entnehmen Sie der Hilfe und der zugehörigen Verarbeitungsroutine.
290	Strukturen, Konstanten und vollständige Header
291	Bewegung unterhalb der Pixelauflösung
292	Ereignisse zusammenfassen
293	Mitgelieferte Buchstaben, Ziffern und Symbole
294	Syntaxbeispiel
295	System
296	Die folgende Hilfe wurde für diese Quellenausgabe aufgezeichnet. Sie erläutert optionale Argumente, Standardwerte und zulässige Werte. Ersetzen Sie die beispielhaften Eingabedateinamen durch Ihre eigenen Ausgaben. Aufgezeichnete Werkzeugantworten behalten ihren ursprünglichen Wortlaut.
297	Die folgenden Protokolle gehören zum Quellenstand vom 12. September. Die beiden Compiler und die KUROSAKI-CLI wurden aus den erfassten Quellen gebaut. Für KOKURA und SARAKURA wurden lokale Programme verwendet, deren Fingerabdrücke im Inventar stehen. Diese Prüfungen decken nicht alle Funktionen, Peripheriegeräte oder physische Hardware ab.
298	Diese Aufrufschemata stammen aus Program.DebugTools.cs und Program.VibeTools.cs. ROM-Vergleich, Symbolsuche und Vorlagen sind eigene Unterbefehle neben der gewöhnlichen C-Kompilierung.
299	Diese Syntax gibt die Argumentanzahl aus der Codegenerierung wieder. Namen wie arg0 dienen der Erklärung und sind keine Typdeklarationen. Beachten Sie das Aufrufbeispiel und die Anforderungen der Implementierung.
300	Diese Tabelle wurde aus AsmInfo.cs erstellt. Sie beschreibt die internen Befehlsnamen und Operandenformate des Compilers. Einträge mit Sprungzielen oder Speicheradressen sind Syntaxbeispiele und keine eigenständigen Programme. Informationen zu erhaltenen Registern und veränderten Flags finden Sie in den Aufrufkonventionen und der Codegenerierung.
301	Werkzeuge zur Spieleentwicklung
302	Einen Zustand auf eine durch eine Kompatibilitätsvereinbarung zugelassene ROM übertragen
303	BENUTZERHANDBUCH
304	PRÜFUNG
305	PRÜFUNG — HANDBUCH DER KITAQ-SERIE
306	Das Diagnoseformat prüfen
307	Variablen, Berechnungen und Umwandlungen
308	Prüfung
309	Prüfumfang
310	Prüfstatus
311	Inhalt dieses Bandes
312	VRAM-Warteschlange
313	PCM-Audio als WAV speichern
314	Ihre erste Bildschirmausgabe
315	z. B. input / __memcpy
316	Veröffentlichungsprüfungen
