236	KITAQGB — MANUAL DA SÉRIE KITAQ
237	KOKURA — MANUAL DA SÉRIE KITAQ
238	KUROSAKI — MANUAL DA SÉRIE KITAQ
239	Dicionário da API da biblioteca
240	Comunicação
241	Listar regras de diagnóstico
242	Listar regras observadas
243	Listar mappers registrados
244	Localizar pontos de execução frequentes
245	Opções longas reconhecidas pelo analisador
246	Macro
247	Relacionar planos às capacidades das ferramentas
248	Medir melhorias e regressões em relação a uma referência
249	Movimento e física
250	Execução e análise NES e FDS
251	Bibliotecas e dispositivos NES
252	Novo exemplo de passagem de argumentos
253	Normalizar o formato dos eventos
254	Observar o comportamento do mapper
255	Notas originais da declaração, sem alterações
256	Comparações de pixels e da fonte de caracteres
257	Posicionar um sprite
258	Histórico de posições
259	Prepare a inicialização dos objetos, os tamanhos dos buffers, os bancos de ROM e o estado do dispositivo no código que faz a chamada. Este fragmento de função não foi executado isoladamente.
260	Imprimir este volume
261	Produzir diagnósticos estáticos e de execução
262	Manuais de programação e de uso
263	Ler a entrada do controle
264	Ler a implementação atual
265	Registrar um rastreamento cronológico de eventos
266	Registrar uma reprodução de referência
267	Reconstruir funções, grafos de fluxo de controle e pseudocódigo
268	Resultados e capturas de tela
269	Tipo de retorno:
270	Compressão RLE
271	Números aleatórios
272	Executar por um número fixo de quadros
273	Executar, observar e registrar
274	Registro de execução
275	SARAKURA — MANUAL DA SÉRIE KITAQ
276	A compilação dos exemplos, a execução no emulador e a comparação com os resultados esperados são registradas separadamente.
277	Salvar o estado da máquina
278	Gerenciamento de cenas
279	Rolagem
280	Buscar neste volume
281	Selecionar um volume
282	Ir para o conteúdo
283	Identificações da versão coletada
284	Som
285	Edição dos fontes 2026-09-14 •
286	Os trechos de fonte e as notas originais das declarações são reproduzidos literalmente, incluindo os comentários no idioma original. A explicação traduzida aparece antes de cada declaração.
287	Fontes coletados: 14 de setembro de 2026 · Edição em inglês: 14 de setembro de 2026
288	Origem: 
289	Os nomes foram extraídos de Program.cs, incluindo opções de compatibilidade e investigação. Consulte a ajuda e o tratador correspondente para saber se cada opção recebe um valor.
290	Estruturas, constantes e cabeçalhos completos
291	Movimento subpixel
292	Resumir eventos
293	Letras, números e símbolos fornecidos
294	Exemplo de sintaxe
295	Sistema
296	A ajuda a seguir foi capturada para esta edição dos fontes. Consulte-a para saber os argumentos opcionais, os padrões e os valores aceitos. Substitua os nomes ilustrativos de arquivos de entrada pelas suas próprias saídas. As respostas capturadas das ferramentas mantêm a redação original.
297	Os registros abaixo pertencem à cópia dos fontes de 12 de setembro. Os dois compiladores e a ferramenta de terminal KUROSAKI foram construídos a partir desses fontes. KOKURA e SARAKURA usaram executáveis locais identificados no inventário. Estas verificações não cobrem todos os recursos, periféricos ou equipamentos físicos.
298	Estes usos vêm de Program.DebugTools.cs e Program.VibeTools.cs. A comparação de ROMs, a busca de símbolos e os modelos são subcomandos separados da compilação C comum.
299	Esta sintaxe registra a quantidade de argumentos encontrada na geração de código. Nomes como arg0 são marcadores explicativos, não declarações de tipo. Siga o exemplo de uso e os requisitos da implementação.
300	Esta tabela é extraída de AsmInfo.cs. Ela descreve os nomes internos do compilador e os formatos dos operandos. Entradas com destinos de salto ou endereços de memória são exemplos de sintaxe, não programas independentes. Consulte as convenções de chamada e a geração de código para saber quais registradores são preservados e quais flags mudam.
301	Ferramentas para criar um jogo
302	Transferir o estado para uma ROM permitida por um contrato de compatibilidade
303	MANUAL DO USUÁRIO
304	VERIFICAÇÃO
305	VERIFICAÇÃO — MANUAL DA SÉRIE KITAQ
306	Validar o formato de diagnóstico
307	Variáveis, aritmética e conversões
308	Verificação
309	Escopo da verificação
310	Estado da verificação
311	Conteúdo do volume
312	Fila de VRAM
313	Gravar áudio PCM em WAV
314	Sua primeira imagem na tela
315	ex.: entrada / __memcpy
316	verificações de publicação
