104	Rellenar una región
105	Obtener un recuento
106	Cargar datos
107	Realizar la operación indicada por los argumentos
108	Preparar el estado inicial
109	Leer un valor
110	Extraer datos
111	Restablecer el estado
112	Obtener un valor o estado
113	Guardar datos
114	Establecer un valor o una condición de funcionamiento
115	Actualizar el estado
116	Esperar a que se cumpla una condición
117	Escribir un valor
118	Hace avanzar la música, los efectos y los fundidos, normalmente una vez por fotograma.
119	Reserva una entrada de sprite libre. Comprueba el valor de fallo antes de utilizar el resultado.
120	Aplica las actualizaciones en cola a la PPU, normalmente durante el intervalo seguro de NMI.
121	Cambia el estado de pausa del controlador de música y efectos. El juego debe pausar su propia lógica por separado.
122	Confirma las actualizaciones de VRAM preparadas para que NMI las procese.
123	Convierte un entero a Q8.8. El entero 1 se representa mediante 256.
124	Copia len bytes del origen al destino. El código que llama debe proporcionar memoria suficiente y bancos accesibles.
125	Desactiva el dibujo antes de realizar actualizaciones directas de la PPU, como la carga inicial.
126	Divide valores Q8.8. Evita los divisores nulos y los valores fuera del rango representable.
127	Extrae la parte entera de un valor Q8.8. Consulta la implementación para conocer el redondeo de los valores negativos.
128	Rellena una región con un valor de byte repetido. len se expresa en bytes.
129	Obtiene el banco donde se ha situado un símbolo. No equivale a pasar una dirección numérica arbitraria.
130	Inicializa un objeto libre y devuelve su identificador, o 0xFF si el grupo está lleno.
131	Inicializa la entrada anterior y actual, los cambios de estado y la repetición. Llámala una vez al arrancar.
132	Inicializa el hardware de sonido y el estado del controlador. Incluye primero las definiciones de los registros de la APU.
133	Multiplica dos valores Q8.8 y devuelve el resultado en Q8.8. Mantén los argumentos dentro del rango admitido.
134	En GB, la función de espera invoca esta función de retorno de forma cooperativa. La implementación actual de FC solo la almacena; no la invoca automáticamente.
135	Empaqueta componentes RGB de 0 a 31 en el formato de 15 bits de Game Boy Color.
136	Lee el mando y actualiza las pulsaciones y liberaciones, normalmente una vez por fotograma del juego.
137	Devuelve el objeto correspondiente a un identificador válido. Comprueba NULL si el identificador está fuera de rango o inactivo.
138	Selecciona una paleta de fondo y una posición de color, y establece componentes RGB de 0 a 31.
139	Selecciona una paleta OBJ y una posición de color, y establece componentes RGB de 0 a 31.
140	Establece las coordenadas de desplazamiento de NES; también permite restaurarlas tras las transferencias a la PPU.
141	Inicia un efecto con la prioridad solicitada y registra el banco de ROM visible en ese momento.
142	Inicia la música a partir de un banco y de datos musicales en el formato de flujo del controlador.
143	Comprueba la pulsación inicial y las repeticiones posteriores al intervalo configurado.
144	Comprueba si los botones seleccionados por mask siguen pulsados.
145	Comprueba si los botones seleccionados por mask se han pulsado por primera vez en esta actualización.
146	Comprueba si los botones seleccionados por mask se han soltado en esta actualización.
147	Los ocho bits inferiores contienen los botones actuales y los ocho superiores las pulsaciones nuevas. Proporciona el estado anterior para detectar los cambios.
148	Espera el avance de fotogramas impulsado por NMI. Activa NMI antes de llamar.
149	Espera la siguiente actualización de pantalla. Evita esperar dos veces por descuido en un mismo fotograma del juego.
150	; la traducción de los manuales no volvió a ejecutar todas las observaciones históricas.
151	Una cabecera pública declara esta API, pero no se ha encontrado su implementación entre los archivos recopilados. Esto no demuestra que pueda enlazarse ni ejecutarse. Identifica primero la unidad de compilación que la proporciona.
152	Un grupo de objetos
153	Apéndice: índice de instrucciones de ensamblador
154	Argumentos, de izquierda a derecha:
155	Recursos
156	Datos en bancos
157	Script de compilación por lotes
158	Bits y memoria
159	Tablero
160	Arrancar con RAM guardada
161	Bifurcaciones y bucles
162	Registro de compilación
163	Registros de compilación, ejecución y visualización
164	Ejemplo de llamada con código de contexto
165	Coordenadas de cámara
166	Paleta CGB
167	Comprobar los requisitos de la placa
168	Comprobar el contrato de emisión de eventos
169	Elegir un manual
170	Círculos
171	Comprobaciones de argumentos del generador de código
172	Recopilar diagnósticos de Famicom
173	Recopilar diagnósticos de Game Boy
174	Referencia de sintaxis de comandos
175	Comparar resultados guardados
176	Comparar dos resultados de diagnóstico
177	Función intrínseca del compilador
178	Diccionario de funciones intrínsecas del compilador
179	Pruebas de regresión del compilador
180	Comprobaciones de la edición bilingüe completa
181	Programa completo de este ejemplo
182	Programas de ejemplo completos
183	Consulta estas cabeceras para conocer las macros que no son funciones, las estructuras, los límites de arrays, las enumeraciones y los alias. Reproducen literalmente el código recopilado, incluidos sus comentarios originales.
184	Índice
185	Continuar desde un estado guardado
186	Copiar
187	Crear un plan de reparación
188	Crear un informe a partir de observaciones guardadas
189	Crear un plan de nuevas pruebas
190	SISTEMA DE DESARROLLO
191	Patrones de proyectiles
192	Depuración
193	Solo declaración; implementación no encontrada
194	Origen de la declaración o del identificador: 
195	Describir un mapper
196	Describir planes de reglas por área
197	Sintaxis de comandos para desarrolladores
198	Flujo de diagnóstico
199	Diagnóstico, comparación y repetición de pruebas
200	Mostrar instrucciones de CPU
201	Descargar código fuente
202	Descargar este fragmento
203	Cada entrada registra la compilación, una ejecución de 120 fotogramas en el emulador y su captura de pantalla. Las comparaciones de píxeles constituyen pruebas independientes. Un código de salida cero no demuestra por sí solo que la entrada, el sonido o el juego funcionen correctamente. Las compilaciones de publicación y las pruebas del espacio de trabajo posteriores se documentan en
204	Se incluyen todos los programas, las cabeceras compartidas, el archivo ascii.c suministrado y sus recursos convertidos. Los nombres que empiezan por m_ son funciones auxiliares de estos manuales. Lee cada comando de compilación junto a su resultado esperado y su registro de verificación. Ejecuta los comandos desde la carpeta que contiene los repositorios hermanos.
205	Comprobaciones de navegador de la edición inglesa
206	Evaluar las condiciones de fallo de CI
207	Ejecutar una secuencia de entrada registrada
208	Resultado esperado: 
209	Exportar esquemas JSON
210	Exportar recursos de una ROM
211	Exportar la RAM de batería sin procesar de un estado guardado
212	Programación en C para Famicom
213	Aritmética de punto fijo
214	Indicadores
215	Formato
216	Desde tu primera línea hasta la ejecución, la observación y la repetición de pruebas.
217	Funciones, arrays, estructuras y punteros
218	Programación en C para Game Boy
219	Estructura HTML y enlaces
220	Comprobaciones históricas de visualización en el navegador
221	Implementación encontrada
222	Implementación que debe incluirse:
223	Examinar un paquete de reproducción
224	Examinar un archivo de estado
225	Examinar la información de compilación
226	Examinar la estructura del disco
227	Examinar la cabecera de la ROM
228	Instrucción
229	KITAQ SERIES — MANUAL DE LA SERIE KITAQ
230	SERIE KITAQ • EDICIÓN DE REFERENCIA
231	BIBLIOTECA KITAQFC
232	BIBLIOTECA KITAQFC — MANUAL DE LA SERIE KITAQ
233	KITAQFC — MANUAL DE LA SERIE KITAQ
234	BIBLIOTECA KITAQGB
235	BIBLIOTECA KITAQGB — MANUAL DE LA SERIE KITAQ
236	KITAQGB — MANUAL DE LA SERIE KITAQ
237	KOKURA — MANUAL DE LA SERIE KITAQ
238	KUROSAKI — MANUAL DE LA SERIE KITAQ
239	Diccionario de la API de biblioteca
240	Comunicación
241	Enumerar reglas de diagnóstico
242	Enumerar reglas observadas
243	Enumerar mappers registrados
244	Localizar puntos de ejecución frecuentes
245	Opciones largas reconocidas por el analizador
246	Macro
247	Relacionar planes con las capacidades de las herramientas
248	Medir mejoras y regresiones respecto a una referencia
249	Movimiento y física
250	Ejecución y análisis de NES y FDS
251	Bibliotecas y dispositivos NES
252	Nuevo ejemplo de paso de argumentos
253	Normalizar el formato de los eventos
254	Observar el comportamiento del mapper
255	Notas originales de la declaración, sin modificar
256	Comparaciones de píxeles y de la fuente
257	Colocar un sprite
258	Historial de posiciones
259	Prepara la inicialización de los objetos, los tamaños de los búferes, los bancos de ROM y el estado del dispositivo en el código que llama. Este fragmento de función no se ha ejecutado de forma aislada.
260	Imprimir este volumen
261	Generar diagnósticos estáticos y de ejecución
262	Manuales de programación y de uso
263	Leer la entrada del mando
264	Leer la implementación actual
265	Registrar una traza cronológica de eventos
266	Registrar una reproducción de referencia
267	Reconstruir funciones, grafos de flujo de control y pseudocódigo
268	Resultados y capturas de pantalla
269	Tipo de retorno:
270	Compresión RLE
271	Números aleatorios
272	Ejecutar un número fijo de fotogramas
273	Ejecutar, observar y registrar
274	Registro de ejecución
275	SARAKURA — MANUAL DE LA SERIE KITAQ
276	La compilación de los ejemplos, su ejecución en el emulador y la comparación con los resultados esperados se registran por separado.
277	Guardar el estado de la máquina
278	Gestión de escenas
279	Desplazamiento
280	Buscar en este volumen
281	Seleccionar un volumen
282	Ir al contenido
283	Huellas de la versión recopilada
284	Sonido
285	Edición del código fuente 2026-09-14 •
286	Los fragmentos de código y las notas originales de las declaraciones se reproducen sin modificar, incluidos los comentarios en su idioma original. La explicación traducida precede a cada declaración.
287	Código fuente recopilado: 14 de septiembre de 2026 · Edición inglesa: 14 de septiembre de 2026
288	Origen: 
289	Los nombres se han extraído de Program.cs e incluyen opciones de compatibilidad y de investigación. Consulta la ayuda y el manejador correspondiente para determinar si cada opción requiere un valor.
290	Estructuras, constantes y cabeceras completas
291	Movimiento subpíxel
292	Resumir eventos
293	Letras, números y símbolos suministrados
294	Ejemplo de sintaxis
295	Sistema
296	La siguiente ayuda se capturó para esta edición del código fuente. Consúltala para conocer los argumentos opcionales, los valores predeterminados y los valores admitidos. Sustituye los nombres de archivo ilustrativos por tus propios archivos. Las respuestas capturadas de las herramientas conservan su redacción original.
297	Los registros siguientes corresponden al código fuente recopilado el 12 de septiembre. Los dos compiladores y la herramienta de consola KUROSAKI se compilaron a partir de esos archivos. Para KOKURA y SARAKURA se utilizaron ejecutables locales cuyas huellas figuran en el inventario. Estas comprobaciones no abarcan todas las funciones, los periféricos ni el hardware físico.
298	Estos usos proceden de Program.DebugTools.cs y Program.VibeTools.cs. La comparación de ROM, la búsqueda de símbolos y las plantillas son subcomandos distintos de la compilación C habitual.
299	Esta sintaxis recoge el número de argumentos del generador de código. Los nombres como arg0 son marcadores explicativos, no declaraciones de tipos. Sigue el ejemplo de uso y los requisitos de la implementación.
300	Esta tabla se extrae de AsmInfo.cs. Describe los nombres internos del compilador y los formatos de operandos. Las entradas con destinos de salto o direcciones de memoria son ejemplos de sintaxis, no programas independientes. Consulta las convenciones de llamada y la generación de código para conocer los registros preservados y los cambios de indicadores.
301	Herramientas para crear un juego
302	Transferir el estado a una ROM permitida por un contrato de compatibilidad
303	MANUAL DE USO
304	VERIFICACIÓN
305	VERIFICACIÓN — MANUAL DE LA SERIE KITAQ
306	Validar el formato de diagnóstico
307	Variables, aritmética y conversiones
308	Verificación
309	Alcance de la verificación
310	Estado de la verificación
311	Contenido del volumen
312	Cola de VRAM
313	Escribir audio PCM en un archivo WAV
314	Tu primera imagen en pantalla
315	p. ej.: entrada / __memcpy
316	comprobaciones de publicación
