109	读取数值
110	移除并取得数据
111	重置状态
112	取得数值或状态
113	保存数据
114	设置数值或运行条件
115	更新状态
116	等待条件满足
117	写入数值
118	推进音乐、音效和淡入淡出，通常每帧一次。
119	分配空闲精灵槽位。使用结果前请检查是否为失败值。
120	把队列更新应用到 PPU，通常在安全的 NMI 区间执行。
121	改变音乐／音效驱动的暂停状态。游戏自身逻辑必须另行暂停。
122	提交准备好的 VRAM 更新，交由 NMI 处理。
123	将整数转换为 Q8.8；整数 1 的表示值是 256。
124	从源复制 len 字节到目标。调用方必须提供足够存储空间和有效的 bank 映射。
125	初始加载等直接 PPU 更新之前，先关闭渲染。
126	进行 Q8.8 除法。避免除数为零或数值超出表示范围。
127	取 Q8.8 的整数部分；负数的舍入方式请查看实现。
128	用同一字节值填充一片区域，len 的单位是字节。
129	取得符号所在的 bank。这与传递任意数值地址不同。
130	初始化空闲对象并返回 ID；对象池已满时返回 0xFF。
131	初始化前次、当前输入以及按键边沿和重复状态。启动时调用一次。
132	初始化声音硬件和驱动状态。先包含 APU 寄存器定义。
133	相乘两个 Q8.8 值并返回 Q8.8 结果。输入必须处于支持范围内。
134	GB 的等待函数会协作调用此回调。当前 FC 实现只保存它，不会自动调用。
135	将三个 0～31 的 RGB 分量打包为 Game Boy Color 的 15 位格式。
136	读取手柄并更新按下、松开边沿，通常每个游戏帧一次。
137	返回有效 ID 对应的对象。对于越界或不活动 ID，请检查 NULL。
138	选择背景调色板及颜色槽位，再设置 0～31 的 RGB 分量。
139	选择 OBJ 调色板及颜色槽位，再设置 0～31 的 RGB 分量。
140	设置 NES 滚动坐标，也用于 PPU 传输后恢复滚动。
141	以指定优先级开始音效，并记录当前可见 ROM bank。
142	根据 bank 编号与驱动流格式的乐曲数据开始播放。
143	检查初次按下，以及按设定间隔产生的后续重复。
144	检查 mask 选中的按钮是否正被按住。
145	检查 mask 选中的按钮是否在本次更新中新按下。
146	检查 mask 选中的按钮是否在本次更新中松开。
147	低 8 位保存当前按钮，高 8 位保存新按下的按钮。请提供前次状态以检测边沿。
148	等待 NMI 推进帧。调用前须启用 NMI。
149	等待下一次显示更新，注意不要在一个游戏帧中意外等待两次。
150	中另行记录。翻译手册时并未重新执行全部历史观察。
151	公开头文件声明了此 API，但收集源码中没有找到函数体。这不能证明它可链接或运行；使用前请找到提供实现的编译单元。
152	对象池
153	附录：汇编指令索引
154	参数，从左到右：
155	素材
156	分页数据
157	批量构建脚本
158	位运算与内存
159	棋盘
160	以保存的 RAM 从上电启动
161	分支与循环
162	构建日志
163	构建、运行与画面记录
164	调用示例：需要外围代码的片段
165	镜头坐标
166	CGB 调色板
167	检查电路板要求
168	检查事件生成端契约
169	选择手册
170	圆形
171	代码生成器的参数检查
172	收集 FC 诊断
173	收集 Game Boy 诊断
174	命令语法参考
175	比较保存的结果
176	比较两组诊断结果
177	编译器内建函数
178	编译器内建函数字典
179	编译器回归检查
180	日英完整版本检查
181	此示例的完整程序
182	完整示例程序
183	非函数宏、结构体、数组上限、枚举和别名请查看这些头文件。内容按收集的源码原样呈现，包含原始注释。
184	目录
185	从保存状态继续
186	复制
187	生成修复计划
188	根据保存的观察生成报告
189	生成复测计划
190	开发系统
191	弹幕
192	调试
193	仅有声明，未找到函数体
194	声明或标识符来源：
195	查看 mapper 说明
196	按领域查看规则计划
197	开发命令语法
198	诊断工作流程
199	诊断、比较与复测
200	显示 CPU 指令
201	下载源码
202	下载此片段
203	每个条目记录编译、模拟器运行 120 帧及其截图。像素比较是独立证据。退出码为零，不足以证明输入、声音或游戏行为正确。后续发布构建与工作区测试在
204	程序、公共头文件、提供的 ascii.c 及转换素材均已附带。m_ 开头的名称是本手册的辅助函数。请将构建命令与预期结果、验证记录一起阅读，并从各并列仓库的父目录执行命令。
205	英语版浏览器检查
206	判断 CI 失败条件
207	执行记录的输入序列
208	预期结果：
209	导出 JSON 模式
210	从 ROM 导出素材
211	从状态文件导出原始电池 RAM
212	FC C 语言编程
213	定点运算
214	标志位
215	格式
216	从第一行代码，到运行、观察和复测。
217	函数、数组、结构体与指针
218	Game Boy C 语言编程
219	HTML 结构与链接
220	历史浏览器显示检查
221	已找到实现
222	需加入的实现：
223	检查复现资料包
224	检查状态文件
225	检查构建信息
226	检查磁盘结构
227	检查 ROM 头
228	指令
229	KITAQ SERIES — KITAQ 系列手册
230	KITAQ SERIES • 参考版
231	KITAQFC 库
232	KITAQFC 库 — KITAQ 系列手册
233	KITAQFC — KITAQ 系列手册
234	KITAQGB 库
235	KITAQGB 库 — KITAQ 系列手册
236	KITAQGB — KITAQ 系列手册
237	KOKURA — KITAQ 系列手册
238	KUROSAKI — KITAQ 系列手册
239	库 API 字典
240	通信
241	列出诊断规则
242	列出已观察规则
243	列出已注册 mapper
244	定位执行热点
245	解析器识别的长选项
246	宏
247	将计划与工具能力对应
248	测量相对基准的改善与退化
249	运动与物理
250	NES 与 FDS 运行分析
251	NES 库与设备
252	新增参数传递示例
253	规范化事件格式
254	观察 mapper 行为
255	原始声明说明，原文保留
256	像素值与字形比较
257	放置精灵
258	位置历史
259	调用代码需准备对象初始化、缓冲区大小、ROM bank 与设备状态。本函数片段尚未单独执行验证。
260	打印本卷
261	生成静态与运行时诊断
262	编程与用户手册
263	读取手柄输入
264	查看当前实现
265	记录按时间排序的事件跟踪
266	记录基准重放
267	恢复函数候选、控制流图与伪代码
268	结果与截图
269	返回类型：
270	RLE 解码
271	随机数
272	运行固定帧数
273	运行、观察与记录
274	运行日志
275	SARAKURA — KITAQ 系列手册
276	示例构建、模拟器执行与预期结果比较分别记录。
277	保存机器状态
278	场景管理
279	滚动
280	搜索本卷
281	选择分卷
282	跳至正文
283	快照指纹
284	声音
285	源码版本 2026-09-14 •
286	源码摘录与原始声明说明按原样保留，注释也保持原有语言。每项声明之前提供中文解释。
287	源码快照：2026 年 9 月 14 日 · 简体中文版：2026 年 9 月 14 日
288	来源：
289	选项名称取自 Program.cs，包含兼容和调查选项。是否接收数值，应查看帮助和对应处理程序。
290	结构体、常量与完整头文件
291	子像素移动
292	汇总事件
293	提供的字母、数字与符号
294	语法示例
295	系统
296	下方帮助取自本源码版本，可查询可选参数、默认值和允许值。请将示例输入文件名换成自己的文件。实际工具响应保留原文。
297	以下记录对应 9 月 12 日源码快照。两款编译器和 KUROSAKI CLI 从收集源码构建；KOKURA 与 SARAKURA 使用清单中记录指纹的本地可执行文件。检查不涵盖所有功能、外设或真实硬件。
298	这些用法取自 Program.DebugTools.cs 与 Program.VibeTools.cs。ROM 比较、符号搜索和模板属于独立子命令，与普通 C 编译不同。
299	这里的语法记录代码生成器识别的参数个数。arg0 等名称只是说明用占位符，不是类型声明；请遵循示例和实现要求。
300	此表从 AsmInfo.cs 提取，说明编译器内部指令名称与操作数格式。包含分支目标或内存地址的条目是语法示例，并非独立程序。寄存器保留和标志变化请查阅调用约定与代码生成实现。
301	构建游戏的工具
302	按兼容性契约将状态转移至另一 ROM
303	用户手册
304	验证记录
305	验证记录 — KITAQ 系列手册
306	验证诊断格式
307	变量、算术与类型转换
308	验证
309	验证范围
310	验证状态
311	本卷目录
312	VRAM 队列
313	将 PCM 音频写入 WAV
314	第一次显示
315	例如：input / __memcpy
316	发布检查记录
